AGENCY_CODE,LABM_CODE,LABP_CODE,LABMT_CODE,LABM_NAME,LABM_SHORT_NAME,LABM_SHORT_NAME_Orig,LABM_REF,LABM_MASK,LABM_UNITS,LABM_LOW_VALUE,LABM_HIGH_VALUE,est_type
999,MIN_NR_K2O,CLAY_MINERAL,MIN,Kaolin minerals,Kaolin minerals,Kaolin minerals,CSIRO,,,,,
501,P10_1m2m,,,,,,,,,,,
501,P10_20_100,,,,,,,,,,,
501,P10_20_75,,,,,,,,,,,
501,P10_20_75a,,,,,,,,,,,
501,P10_75_106,,,,,,,,,,,
999,P10_CF_C,PSA,P10.04,Clay (%) - Coventry and Fett pipette method,Clay,Clay,CSIRO,,%,,,
999,P10_CF_CS,PSA,P10.01,Coarse sand (%) - Coventry and Fett pipette method,Coarse sand,Coarse sand,CSIRO,,%,,,
999,P10_CF_FS,PSA,P10.02,Fine sand (%) - Coventry and Fett pipette method,Fine sand,Fine sand,CSIRO,,%,,,
999,P10_CF_S,PSA,P10.015,Sand (%) - Coventry and Fett pipette method,Sand,Sand,CSIRO,,%,,,
999,P10_CF_Z,PSA,P10.03,Silt (%) - Coventry and Fett pipette method,Silt,Silt,CSIRO,,%,,,
999,P10_GRAV,PSA,P10.05,Gravel (%),Gravel,Gravel,CSIRO,,%,,,
501,P10_gt2m,,,,,,,,,,,
501,P10_gt2MI,,,,,,,,,,,
501,P10_gt2OM,,,,,,,,,,,
999,P10_HYD_C,PSA,P10.04,Clay (%) - Hydrometer Method,Clay,Clay,CSIRO,,%,,,
999,P10_HYD_CS,PSA,P10.01,Coarse Sand (%) - Hydrometer Method,Coarse Sand,Coarse Sand,CSIRO,,%,,,
999,P10_HYD_FS,PSA,P10.02,Fine Sand (%) - Hydrometer Method,Fine Sand,Fine Sand,CSIRO,,%,,,
999,P10_HYD_S,PSA,P10.015,Sand (%) - Hydrometer Method,Sand,Sand,CSIRO,,%,,,
999,P10_HYD_Z,PSA,P10.03,Silt (%) - Hydrometer Method,Silt,Silt,CSIRO,,%,,,
999,P10_NR_C,PSA,P10.04,Clay (%) - Not recorded,Clay,Clay,CSIRO,,%,,,
999,P10_NR_CS,PSA,P10.01,Coarse sand (%) - Not recorded,Coarse sand,Coarse sand,CSIRO,,%,,,
999,P10_NR_FS,PSA,P10.02,Fine sand (%) - Not recorded,Fine sand,Fine sand,CSIRO,,%,,,
999,P10_NR_S,PSA,P10.015,Sand (%) - Not recorded,Sand,Sand,CSIRO,,%,,,
501,P10_NR_Saa,,,,,,,,,,,
999,P10_NR_Z,PSA,P10.03,Silt (%) - Not recorded,Silt,Silt,CSIRO,,%,,,
501,P10_NR_ZC,,,,,,,,,,,
999,P10_PB_C,PSA,P10.04,Clay (%) - Plummet balance,Clay,Clay,CSIRO,,%,,,
999,P10_PB_CS,PSA,P10.01,Coarse sand (%) - Plummet balance,Coarse sand,Coarse sand,CSIRO,,%,,,
999,P10_PB_FS,PSA,P10.02,Fine sand (%) - Plummet balance,Fine sand,Fine sand,CSIRO,,%,,,
999,P10_PB_S,PSA,P10.015,Sand (%) - Plummet balance,Sand,Sand,CSIRO,,%,,,
999,P10_PB_Z,PSA,P10.03,Silt (%) - Plummet balance,Silt,Silt,CSIRO,,%,,,
999,P10_PB1_C,PSA,P10.04,Clay (%) - Plummet balance (Acid digestion pretreatment),Clay,Clay,CSIRO,,%,,,
999,P10_PB1_CS,PSA,P10.01,Coarse sand (%) - Plummet balance (Acid digestion pretreatment),Coarse sand,Coarse sand,CSIRO,,%,,,
999,P10_PB1_FS,PSA,P10.02,Fine sand (%) - Plummet balance (Acid digestion pretreatment),Fine sand,Fine sand,CSIRO,,%,,,
999,P10_PB1_Z,PSA,P10.03,Silt (%) - Plummet balance (Acid digestion pretreatment),Silt,Silt,CSIRO,,%,,,
999,P10_S_0.20,PSA,P10.10,0.20 micron (cumulative %) - Sedigraph,0.20 micron,0.20 micron,CSIRO,,%,,,
999,P10_S_0.48,PSA,P10.11,0.48 micron (cumulative %) - Sedigraph,0.48 micron,0.48 micron,CSIRO,,%,,,
999,P10_S_1,PSA,P10.12,1 micron (cumulative %) - Sedigraph,1 micron,1 micron,CSIRO,,%,,,
999,P10_S_1000,PSA,P10.24,1000 micron (cumulative %) - Sedigraph,1000 micron,1000 micron,CSIRO,,%,,,
999,P10_S_125,PSA,P10.21,125 micron (cumulative %) - Sedigraph,125 micron,125 micron,CSIRO,,%,,,
999,P10_S_15.6,PSA,P10.16,15.6 micron (cumulative %) - Sedigraph,15.6 micron,15.6 micron,CSIRO,,%,,,
999,P10_S_2,PSA,P10.13,2 micron (cumulative %) - Sedigraph,2 micron,2 micron,CSIRO,,%,,,
999,P10_S_20,PSA,P10.17,20 micron (cumulative %) - Sedigraph,20 micron,20 micron,CSIRO,,%,,,
999,P10_S_2000,PSA,P10.25,2000 micron (cumulative %) - Sedigraph,2000 micron,2000 micron,CSIRO,,%,,,
999,P10_S_250,PSA,P10.22,250 micron (cumlative %) - Sedigraph,250 micron,250 micron,CSIRO,,%,,,
999,P10_S_3.9,PSA,P10.14,3.9 micron (cumulative %) - Sedigraph,3.9 micron,3.9 micron,CSIRO,,%,,,
999,P10_S_31.2,PSA,P10.18,31.2 micron (cumulative %) - Sedigraph,31.2 micron,31.2 micron,CSIRO,,%,,,
999,P10_S_500,PSA,P10.23,500 micron (cumulative %) - Sedigraph,500 micron,500 micron,CSIRO,,%,,,
999,P10_S_53,PSA,P10.19,53 micron (cumulative %) - Sedigraph,53 micron,53 micron,CSIRO,,%,,,
999,P10_S_63,PSA,P10.20,63 micron (cumulative %) - Sedigraph,63 micron,63 micron,CSIRO,,%,,,
999,P10_S_7.8,PSA,P10.15,7.8 micron (cumulative %) - Sedigraph,7.8 micron,7.8 micron,CSIRO,,%,,,
501,P10100_200,,,,,,,,,,,
501,P10106_150,,,,,,,,,,,
501,P10150_180,,,,,,,,,,,
501,P10180_300,,,,,,,,,,,
501,P10200_500,,,,,,,,,,,
501,P10200_600,,,,,,,,,,,
501,P102002000,,,,,,,,,,,
501,P10300_600,,,,,,,,,,,
501,P105002000,,,,,,,,,,,
501,P106001000,,,,,,,,,,,
501,P106002000,,,,,,,,,,,
999,P10A1_C,PSA,P10.04,Clay (%) - Pipette,Clay,Clay,CSIRO,,%,,,
999,P10A1_CS,PSA,P10.01,Coarse sand (%) - Pipette,Coarse sand,Coarse sand,CSIRO,,%,,,
999,P10A1_FS,PSA,P10.02,Fine sand (%) - Pipette,Fine sand,Fine sand,CSIRO,,%,,,
999,P10A1_Z,PSA,P10.03,Silt (%) - Pipette,Silt,Silt,CSIRO,,%,,,
999,P3A_NR,DENSITY,P3.01,Bulk density - Not recorded,Bulk density,Bulk density,CSIRO,,g/cm3,,,
999,P3A1,DENSITY,P3.01,Bulk density - g/cm3,Bulk density,Bulk density,CSIRO,,g/cm3,,,
501,P3A1_C4,,,,,,,,,,,
999,P3A1_CLOD,DENSITY,P3.01,"Bulk density  g/cm3 - Clods at 0.1 Bar moisture content (McIntyre & Stirk, 1954, Aust. J. Agric. Res. 5:291-6)",Bulk density,Bulk density,CSIRO,,g/cm3,,,
501,P3A1_e,,,,,,,,,,,
999,P3A2,POROSITY,P3.03,Macro Porosity %,Macro Porosity,Macro Porosity,CSIRO,,%,,,
999,P3A2_McK,POROSITY,P3.03,Macro Porosity (%) as determined from McKenzie pore charts,Macro Porosity,Macro Porosity,CSIRO,,%,,,
999,P3A2_McKMP,POROSITY,P3.03,Maximum pore diameter (mm) as determined from McKenzie pore charts,Macro Porosity,Macro Porosity,CSIRO,,%,,,
999,P3A3,POROSITY,P3.04,Total Porosity %,Total Porosity,Total Porosity,CSIRO,,%,,,
999,P3A4,MOISTURE_RELEASE,P3.05,Particle Density g/cm3,Particle Density,Particle Density,CSIRO,,g/cm3,,,
999,P3B_GV_001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture g/g - Gravimetric using suction plate,0.01 BAR Moisture,0.01 BAR Moisture,CSIRO,,,,,
999,P3B_GV_003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture g/g - Gravimetric using suction plate,0.03 BAR Moisture,0.03 BAR Moisture,CSIRO,,,,,
999,P3B_GV_005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture g/g - Gravimetric using suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B_GV_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture g/g - Gravimetric  using suction plate,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B_GV_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture g/g - Gravimetric using suction plate,0.3 BAR MoistureGrav,0.3 BAR Moisture,CSIRO,,,,,
501,P3B_GV_033,,,,,,,,,,,
999,P3B_GV_05,MOISTURE_RELEASE,P3.028,0.5 BAR Moisture g/g - Gravimetric using suction plate,0.5 BAR Moisture,0.5 BAR Moisture,CSIRO,,,,,
999,P3B_GV_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture g/g - Gravimetric using pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B_GV_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture g/g - Gravimetric using pressure plate,15 BAR MoistureGrav,15 BAR Moisture,CSIRO,,,,,
999,P3B_GV_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture g/g - Gravimetric using pressure plate,5 BAR Moisture,5 BAR Moisture,CSIRO,,,,,
999,P3B_GV_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture g/g - Gravimetric using suction plate,Saturated Moisture,Saturated Moisture,CSIRO,,,,,
999,P3B_NR_001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture % - Not recorded,0.01 BAR Moisture,0.01 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture % - Not recorded,0.03 BAR Moisture,0.03 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture % - Not recorded,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture % - Not recorded,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture % - Not recorded,0.3 BAR Moisture,0.3 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_05,MOISTURE_RELEASE,P3.028,0.5 BAR Moisture % - Not recorded,0.5 BAR Moisture,0.5 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture % - Not recorded,1 BAR Moisture,1 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture % - Not recorded,15 BAR Moisture,15 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture % - Not recorded,5 BAR Moisture,5 BAR Moisture,CSIRO,,%,,,
999,P3B_NR_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture % - Not recorded,Saturated Moisture,Saturated Moisture,CSIRO,,%,,,
999,P3B_VL_001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture m3/m3 - Volumetric using suction plate,0.01 BAR Moisture,0.01 BAR Moisture,CSIRO,,,,,
999,P3B_VL_003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture m3/m3 - Volumetric using suction plate,0.03 BAR Moisture,0.03 BAR Moisture,CSIRO,,,,,
999,P3B_VL_005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture m3/m3 - Volumetric using suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B_VL_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using suction plate,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B_VL_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using suction plate,0.3 BAR Moisture,0.3 BAR Moisture,CSIRO,,,,,
999,P3B_VL_05,MOISTURE_RELEASE,P3.028,0.5 BAR Moisture m3/m3 - Volumetric using suction plate,0.5 BAR Moisture,0.5 BAR Moisture,CSIRO,,,,,
999,P3B_VL_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B_VL_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using pressure plate,15 BAR Moisture,15 BAR Moisture,CSIRO,,,,,
999,P3B_VL_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using pressure plate,5 BAR Moisture,5 BAR Moisture,CSIRO,,,,,
999,P3B_VL_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using suction plate,Saturated Moisture,Saturated Moisture,CSIRO,,,,,
999,P3B1GV_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture g/g - Gravimetric of ground sample (<2mm) using pressure plate,15 BAR MoistureGrav,15 BAR Moisture,CSIRO,,,,,
999,P3B1VL_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using <2mm sample on pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B1VL_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using <2mm sample on pressure plate,15 BAR Moisture,15 BAR Moisture,CSIRO,,,,,
999,P3B2GV_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B2GV_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,15 BAR MoistureGrav,15 BAR Moisture,CSIRO,,,,,
999,P3B2GV_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B2VL_03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,0.3 BAR Moisture,0.3 BAR Moisture,CSIRO,,,,,
999,P3B2VL_1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B2VL_15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,15 BAR Moisture,15 BAR Moisture,CSIRO,,,,,
999,P3B2VL_5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using disturbed sample on pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B3VLa001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B3VLa005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B3VLa01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B3VLa03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B3VLa06,MOISTURE_RELEASE,P3.036,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B3VLaSAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using undisturbed 76mm diameter core on suction plate,Saturated Moisture,Saturated Moisture,CSIRO,,,,,
999,P3B3VLb001,MOISTURE_RELEASE,P3.030,"0.01 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.01 BAR Moisture,0.01 BAR Moisture,CSIRO,,,,,
999,P3B3VLb003,MOISTURE_RELEASE,P3.031,"0.03 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.03 BAR Moisture,0.03 BAR Moisture,CSIRO,,,,,
999,P3B3VLb005,MOISTURE_RELEASE,P3.025,"0.05 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B3VLb01,MOISTURE_RELEASE,P3.021,"0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B3VLb03,MOISTURE_RELEASE,P3.023,"0.33 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.33 BAR Moisture,0.33 BAR Moisture,CSIRO,,,,,
999,P3B3VLb05,MOISTURE_RELEASE,P3.028,"0.5 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.5 BAR Moisture,0.5 BAR Moisture,CSIRO,,,,,
999,P3B3VLb06,MOISTURE_RELEASE,P3.022,"0.66 BAR Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",0.66 BAR Moisture,0.66 BAR Moisture,CSIRO,,,,,
999,P3B3VLbSAT,MOISTURE_RELEASE,P3.027,"Saturated Moisture m3/m3 - Volumetric using undisturbed 73mm diameter and 75mm height core on suction plate taken from center of large core (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",Saturated Moisture,Saturated Moisture,CSIRO,,,,,
999,P3B3VLc001,MOISTURE_RELEASE,P3.030,0.01 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.01 BAR Moisture,0.01 BAR Moisture,CSIRO,,,,,
999,P3B3VLc003,MOISTURE_RELEASE,P3.031,0.03 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.03 BAR Moisture,0.03 BAR Moisture,CSIRO,,,,,
999,P3B3VLc005,MOISTURE_RELEASE,P3.025,0.05 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.05 BAR Moisture,0.05 BAR Moisture,CSIRO,,,,,
999,P3B3VLc01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B3VLc03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.3 BAR Moisture,0.3 BAR Moisture,CSIRO,,,,,
999,P3B3VLc06,MOISTURE_RELEASE,P3.022,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,0.6 BAR Moisture,0.6 BAR Moisture,CSIRO,,,,,
999,P3B3VLcSAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using undisturbed 98mm diameter core on suction plate,Saturated Moisture,Saturated Moisture,CSIRO,,,,,
999,P3B3VLd06,MOISTURE_RELEASE,P3.022,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,0.6 BAR Moisture,0.6 BAR Moisture,CSIRO,,,,,
999,P3B3VLd1,MOISTURE_RELEASE,P3.026,1 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,1 BAR Moisture,1 BAR Moisture,CSIRO,,,,,
999,P3B3VLd15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,15 BAR Moisture,15 BAR Moisture,CSIRO,,,,,
999,P3B3VLd3,MOISTURE_RELEASE,P3.032,3 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,3 BAR Moisture,3 BAR Moisture,CSIRO,,,,,
999,P3B3VLd5,MOISTURE_RELEASE,P3.029,5 BAR Moisture m3/m3 - Volumetric using undisturbed 48mm diameter and 15mm height core on pressure plate,5 BAR Moisture,5 BAR Moisture,CSIRO,,,,,
999,P3B3VLe004,MOISTURE_RELEASE,P3.033,0.04 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on suction plate,0.04 BAR Moisture,0.04 BAR Moisture,CSIRO,,,,,
999,P3B3VLe01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on suction plate,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B3VLe03,MOISTURE_RELEASE,P3.023,0.3 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on suction plate,0.3 BAR Moisture,0.3 BAR Moisture,CSIRO,,,,,
999,P3B3VLe06,MOISTURE_RELEASE,P3.022,0.6 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,0.6 BAR Moisture,0.6 BAR Moisture,CSIRO,,,,,
999,P3B3VLe15,MOISTURE_RELEASE,P3.024,15 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,15 BAR Moisture,15 BAR Moisture,CSIRO,,,,,
999,P3B3VLe2,MOISTURE_RELEASE,P3.034,2 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,0.6 BAR Moisture,0.6 BAR Moisture,CSIRO,,,,,
999,P3B3VLe7,MOISTURE_RELEASE,P3.035,7 BAR Moisture m3/m3 - Volumetric using undisturbed 60mm diameter and 34mm height core on pressure plate,0.6 BAR Moisture,0.6 BAR Moisture,CSIRO,,,,,
999,P3B4GV_01,MOISTURE_RELEASE,P3.021,"0.1 BAR Moisture g/g - Gravimetric of soil clods (Soil Survey Staff,1967)",0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B4VL_005,MOISTURE_RELEASE,P3.025,"0.05 BAR Moisture m3/m3 - Volumetric of soil clods (Soil Survey Staff,1967)",0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B5GV_01,MOISTURE_RELEASE,P3.021,0.1 BAR Moisture g/g - Gravimetric of soil clods (CSIRO Div. Of Soils TM 25/66),0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B6VL_DUL,MOISTURE_RELEASE,P3.021,Drained Upper Limit (0.1 BAR) Moisture m3/m3 - Volumetric using APSRU in situ methodology,0.1 BAR Moisture,0.1 BAR Moisture,CSIRO,,,,,
999,P3B6VL_LL,MOISTURE_RELEASE,P3.024,Lower Limit (15 BAR) Moisture m3/m3 - Volumetric using APSRU in situ methodology,15 BAR Moisture,15 BAR Moisture,CSIRO,,,,,
999,P3B6VL_SAT,MOISTURE_RELEASE,P3.027,Saturated Moisture m3/m3 - Volumetric using APSRU in situ methodology,Saturated Moisture,Saturated Moisture,CSIRO,,,,,
999,P4_10_McK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 10mm potential (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_100_McK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 100mm potential (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_100DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 100mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_10DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 10mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_30_LOV,HYDRAULIC_COND,P4.05,Unsaturated Hydraulic Conductivity - 50mm potential Loveday falling head method using 98mm diameter cores,K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_30DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 30mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_50_McK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 50mm potential (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_50DMcK,HYDRAULIC_COND,P4.05,"Unsaturated Hydraulic Conductivity - 50mm potential - Using disk permeameter with method CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996",K Unsat,K Unsat,CSIRO,,mm/hr,,,
999,P4_sat,HYDRAULIC_COND,P4.04,Saturated Hydraulic Conductivity,K Sat,K Sat,CSIRO,,mm/hr,,,
999,P4_sat_FH,HYDRAULIC_COND,P4.04,"Modified Saturated Hydraulic Conductivity - falling head (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Sat,K Sat,CSIRO,,mm/hr,,,
999,P4_sat_For,HYDRAULIC_COND,P4.04,"Saturated Hydraulic Conductivity (Forrest et al, 1985)",K Sat,K Sat,CSIRO,,mm/hr,,,
999,P4_sat_LOV,HYDRAULIC_COND,P4.04,Saturated Hydraulic Conductivity - Modified (no de-aired water) Loveday falling head method using 98mm diameter cores,K Sat,K Sat,CSIRO,,mm/hr,,,
999,P4_sat_McK,HYDRAULIC_COND,P4.04,"Saturated Hydraulic Conductivity (CSIRO Div of Soil, DR 125, McKenzie and Jacquier, 1996)",K Sat,K Sat,CSIRO,,mm/hr,,,
999,P4D1,HYDRAULIC_COND,P4.04,Saturated Hydraulic Conductivity,K Sat,K Sat,CSIRO,,mm/hr,,,
999,P5_COLE,COLE,P5.01,Coefficient of Linear Extensibility (Grossman et al. 1968),Cole,Cole,CSIRO,,,,,
999,P5_LS,LINEAR_SHRINKAGE,P5.02,Linear shrinkage (Standards Association of Australia 1977. AS 1289 C4.1),Cole,Cole,CSIRO,,,,,
999,P5_LS_MOD,LINEAR_SHRINKAGE,P5.02,"Modified linear shrinkage (McKenzie, Jacquier and Ringrose-Voase, AJSR, 1994, 32, 931-8)",Cole,Cole,CSIRO,,,,,
999,P6_LP,DISPERSION_INDEX,P6.01,"Dispersion Index (Loveday and Pyle, 1973)",Dispersion Index,Dispersion Index,CSIRO,,,,,
999,PWS1-2mm,PSA,P10.30,1000-2000 micron fraction (%) - Wet Sieving after chemical dispersion,2000 micron,2000 micron,CSIRO,,%,,,
